"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"IL.17",4806,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Zika virus"
"IL.17",5080,"F","Control",-7,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6518,"M","15 Mosquitos",1,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6311,"M","15 Mosquitos",5,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6359,"M","15 Mosquitos",2,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6518,"M","15 Mosquitos",3,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6550,"M","15 Mosquitos",1,31.32,31.32,"Squirrel","Zika virus"
"IL.17",4806,"F","15 Mosquitos",5,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6550,"M","15 Mosquitos",7,31.32,31.32,"Squirrel","Zika virus"
"IL.17",6550,"M","15 Mosquitos",-7,31.32,31.32,"Squirrel","Zika virus"
"IL.17",5929,"F","Control",3,31.32,31.32,"Squirrel","Zika virus"
"IL.1B",6359,"M","15 Mosquitos",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4806,"F","15 Mosquitos",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5929,"F","Control",7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5730,"F","15 Mosquitos",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6518,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5730,"F","15 Mosquitos",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6359,"M","15 Mosquitos",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6311,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4683,"F","15 Mosquitos",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4683,"F","15 Mosquitos",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5080,"F","Control",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4728,"F","15 Mosquitos",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6347,"M","15 Mosquitos",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5013,"F","15 Mosquitos",-7,21.64,12.14,"Squirrel","Zika virus"
"IL.1B",6347,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5080,"F","Control",28,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5929,"F","Control",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4728,"F","15 Mosquitos",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4806,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6359,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5730,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6550,"M","15 Mosquitos",7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5929,"F","Control",1,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6518,"M","15 Mosquitos",7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6550,"M","15 Mosquitos",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6311,"M","15 Mosquitos",1,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5080,"F","Control",2,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4683,"F","15 Mosquitos",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4683,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5013,"F","15 Mosquitos",7,37.1,12.14,"Squirrel","Zika virus"
"IL.1B",6359,"M","15 Mosquitos",28,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6311,"M","15 Mosquitos",7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6518,"M","15 Mosquitos",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5013,"F","15 Mosquitos",1,13.01,12.14,"Squirrel","Zika virus"
"IL.1B",6347,"M","15 Mosquitos",28,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6550,"M","15 Mosquitos",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4728,"F","15 Mosquitos",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4728,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6347,"M","15 Mosquitos",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4806,"F","15 Mosquitos",7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5730,"F","15 Mosquitos",28,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5929,"F","Control",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5080,"F","Control",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6359,"M","15 Mosquitos",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6347,"M","15 Mosquitos",8,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6311,"M","15 Mosquitos",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4806,"F","15 Mosquitos",1,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6518,"M","15 Mosquitos",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6550,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6311,"M","15 Mosquitos",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5730,"F","15 Mosquitos",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5013,"F","15 Mosquitos",5,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5080,"F","Control",4,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5013,"F","15 Mosquitos",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",5929,"F","Control",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6518,"M","15 Mosquitos",1,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",4806,"F","15 Mosquitos",3,12.14,12.14,"Squirrel","Zika virus"
"IL.1B",6550,"M","15 Mosquitos",1,12.14,12.14,"Squirrel","Zika virus"
"IL.2",6347,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6359,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5929,"F","Control",1,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4728,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5730,"F","15 Mosquitos",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5929,"F","Control",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5080,"F","Control",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5730,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6359,"M","15 Mosquitos",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4806,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6550,"M","15 Mosquitos",1,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6311,"M","15 Mosquitos",7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4683,"F","15 Mosquitos",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5080,"F","Control",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4683,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6550,"M","15 Mosquitos",7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4728,"F","15 Mosquitos",8,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6518,"M","15 Mosquitos",1,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5013,"F","15 Mosquitos",7,236.66,43.77,"Squirrel","Zika virus"
"IL.2",5929,"F","Control",7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6550,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6518,"M","15 Mosquitos",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4728,"F","15 Mosquitos",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4806,"F","15 Mosquitos",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6550,"M","15 Mosquitos",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6518,"M","15 Mosquitos",7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5013,"F","15 Mosquitos",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5929,"F","Control",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6311,"M","15 Mosquitos",1,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4806,"F","15 Mosquitos",7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6518,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5013,"F","15 Mosquitos",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6311,"M","15 Mosquitos",3,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5730,"F","15 Mosquitos",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5080,"F","Control",8,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5013,"F","15 Mosquitos",1,50.24,43.77,"Squirrel","Zika virus"
"IL.2",6347,"M","15 Mosquitos",28,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6311,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4806,"F","15 Mosquitos",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6347,"M","15 Mosquitos",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5080,"F","Control",28,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4683,"F","15 Mosquitos",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5929,"F","Control",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4683,"F","15 Mosquitos",8,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5080,"F","Control",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4806,"F","15 Mosquitos",1,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6359,"M","15 Mosquitos",28,43.77,43.77,"Squirrel","Zika virus"
"IL.2",4728,"F","15 Mosquitos",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5013,"F","15 Mosquitos",-7,124.24,43.77,"Squirrel","Zika virus"
"IL.2",6359,"M","15 Mosquitos",4,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6518,"M","15 Mosquitos",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6347,"M","15 Mosquitos",2,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5730,"F","15 Mosquitos",28,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6550,"M","15 Mosquitos",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6311,"M","15 Mosquitos",5,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6347,"M","15 Mosquitos",8,43.77,43.77,"Squirrel","Zika virus"
"IL.2",5730,"F","15 Mosquitos",8,43.77,43.77,"Squirrel","Zika virus"
"IL.2",6359,"M","15 Mosquitos",8,43.77,43.77,"Squirrel","Zika virus"
"IL.4",5013,"F","15 Mosquitos",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4806,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6311,"M","15 Mosquitos",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6550,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4683,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6518,"M","15 Mosquitos",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5730,"F","15 Mosquitos",28,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4806,"F","15 Mosquitos",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6550,"M","15 Mosquitos",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6347,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4683,"F","15 Mosquitos",4,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6518,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4728,"F","15 Mosquitos",-7,40.12,38.97,"Squirrel","Zika virus"
"IL.4",5929,"F","Control",7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5730,"F","15 Mosquitos",4,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6359,"M","15 Mosquitos",2,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5929,"F","Control",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6359,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6347,"M","15 Mosquitos",28,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4728,"F","15 Mosquitos",4,60.98,38.97,"Squirrel","Zika virus"
"IL.4",6311,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5929,"F","Control",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5730,"F","15 Mosquitos",2,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5080,"F","Control",4,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5080,"F","Control",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5730,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6359,"M","15 Mosquitos",28,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5013,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4728,"F","15 Mosquitos",2,99.09,38.97,"Squirrel","Zika virus"
"IL.4",4683,"F","15 Mosquitos",2,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5929,"F","Control",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6550,"M","15 Mosquitos",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5080,"F","Control",28,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5013,"F","15 Mosquitos",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4728,"F","15 Mosquitos",8,75.05,38.97,"Squirrel","Zika virus"
"IL.4",6311,"M","15 Mosquitos",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6550,"M","15 Mosquitos",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6518,"M","15 Mosquitos",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4683,"F","15 Mosquitos",8,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6347,"M","15 Mosquitos",4,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4806,"F","15 Mosquitos",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6518,"M","15 Mosquitos",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5929,"F","Control",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6311,"M","15 Mosquitos",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4806,"F","15 Mosquitos",5,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5013,"F","15 Mosquitos",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5080,"F","Control",8,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6311,"M","15 Mosquitos",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6359,"M","15 Mosquitos",4,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5080,"F","Control",2,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5013,"F","15 Mosquitos",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6359,"M","15 Mosquitos",8,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6550,"M","15 Mosquitos",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",5730,"F","15 Mosquitos",8,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6347,"M","15 Mosquitos",8,38.97,38.97,"Squirrel","Zika virus"
"IL.4",4806,"F","15 Mosquitos",1,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6518,"M","15 Mosquitos",3,38.97,38.97,"Squirrel","Zika virus"
"IL.4",6347,"M","15 Mosquitos",2,38.97,38.97,"Squirrel","Zika virus"
"IL.5",5013,"F","15 Mosquitos",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4806,"F","15 Mosquitos",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4806,"F","15 Mosquitos",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5929,"F","Control",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6550,"M","15 Mosquitos",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5013,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5013,"F","15 Mosquitos",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5929,"F","Control",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6347,"M","15 Mosquitos",28,6.74,6.39,"Squirrel","Zika virus"
"IL.5",6359,"M","15 Mosquitos",2,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6311,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6518,"M","15 Mosquitos",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6311,"M","15 Mosquitos",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6518,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4683,"F","15 Mosquitos",4,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5730,"F","15 Mosquitos",2,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4806,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6311,"M","15 Mosquitos",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5013,"F","15 Mosquitos",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6359,"M","15 Mosquitos",28,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4728,"F","15 Mosquitos",2,6.42,6.39,"Squirrel","Zika virus"
"IL.5",4728,"F","15 Mosquitos",4,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4683,"F","15 Mosquitos",2,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5929,"F","Control",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6347,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6550,"M","15 Mosquitos",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5080,"F","Control",28,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4806,"F","15 Mosquitos",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5730,"F","15 Mosquitos",28,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5730,"F","15 Mosquitos",4,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5730,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5929,"F","Control",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6359,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6518,"M","15 Mosquitos",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4806,"F","15 Mosquitos",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4728,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5080,"F","Control",2,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6359,"M","15 Mosquitos",8,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4683,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5080,"F","Control",4,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5080,"F","Control",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6550,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6311,"M","15 Mosquitos",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6518,"M","15 Mosquitos",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4683,"F","15 Mosquitos",8,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6550,"M","15 Mosquitos",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5080,"F","Control",8,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6550,"M","15 Mosquitos",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5730,"F","15 Mosquitos",8,6.39,6.39,"Squirrel","Zika virus"
"IL.5",4728,"F","15 Mosquitos",8,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5929,"F","Control",7,6.39,6.39,"Squirrel","Zika virus"
"IL.5",5013,"F","15 Mosquitos",5,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6311,"M","15 Mosquitos",3,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6347,"M","15 Mosquitos",4,6.85,6.39,"Squirrel","Zika virus"
"IL.5",6518,"M","15 Mosquitos",1,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6347,"M","15 Mosquitos",2,6.52,6.39,"Squirrel","Zika virus"
"IL.5",6359,"M","15 Mosquitos",4,6.39,6.39,"Squirrel","Zika virus"
"IL.5",6347,"M","15 Mosquitos",8,6.39,6.39,"Squirrel","Zika virus"
"IL.6",6347,"M","15 Mosquitos",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4806,"F","15 Mosquitos",1,20.32,7.71,"Squirrel","Zika virus"
"IL.6",6359,"M","15 Mosquitos",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6311,"M","15 Mosquitos",1,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6359,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5929,"F","Control",1,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6311,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4728,"F","15 Mosquitos",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4806,"F","15 Mosquitos",5,63.83,7.71,"Squirrel","Zika virus"
"IL.6",5080,"F","Control",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6347,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5013,"F","15 Mosquitos",1,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6518,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4683,"F","15 Mosquitos",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6359,"M","15 Mosquitos",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5929,"F","Control",5,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5730,"F","15 Mosquitos",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4806,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6550,"M","15 Mosquitos",5,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5730,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5013,"F","15 Mosquitos",-7,8.92,7.71,"Squirrel","Zika virus"
"IL.6",6359,"M","15 Mosquitos",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6518,"M","15 Mosquitos",5,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5730,"F","15 Mosquitos",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4728,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4683,"F","15 Mosquitos",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6347,"M","15 Mosquitos",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5080,"F","Control",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4683,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6550,"M","15 Mosquitos",7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4728,"F","15 Mosquitos",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5730,"F","15 Mosquitos",4,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6311,"M","15 Mosquitos",5,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4683,"F","15 Mosquitos",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5929,"F","Control",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4728,"F","15 Mosquitos",2,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6550,"M","15 Mosquitos",3,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6518,"M","15 Mosquitos",7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5929,"F","Control",3,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4806,"F","15 Mosquitos",7,97.46,7.71,"Squirrel","Zika virus"
"IL.6",5080,"F","Control",28,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5013,"F","15 Mosquitos",5,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6311,"M","15 Mosquitos",3,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5080,"F","Control",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5013,"F","15 Mosquitos",7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5929,"F","Control",7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6550,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6518,"M","15 Mosquitos",3,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6311,"M","15 Mosquitos",7,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6550,"M","15 Mosquitos",1,7.71,7.71,"Squirrel","Zika virus"
"IL.6",4806,"F","15 Mosquitos",3,29.53,7.71,"Squirrel","Zika virus"
"IL.6",5080,"F","Control",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6347,"M","15 Mosquitos",28,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5013,"F","15 Mosquitos",3,7.71,7.71,"Squirrel","Zika virus"
"IL.6",5730,"F","15 Mosquitos",28,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6518,"M","15 Mosquitos",1,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6347,"M","15 Mosquitos",8,7.71,7.71,"Squirrel","Zika virus"
"IL.6",6359,"M","15 Mosquitos",28,7.71,7.71,"Squirrel","Zika virus"
"IL.8",5080,"F","Control",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4683,"F","15 Mosquitos",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6359,"M","15 Mosquitos",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4728,"F","15 Mosquitos",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6550,"M","15 Mosquitos",5,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5730,"F","15 Mosquitos",4,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5929,"F","Control",1,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5929,"F","Control",5,11.66,11.66,"Squirrel","Zika virus"
"IL.8",5730,"F","15 Mosquitos",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4806,"F","15 Mosquitos",-7,11.66,11.66,"Squirrel","Zika virus"
"IL.8",4683,"F","15 Mosquitos",2,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6518,"M","15 Mosquitos",5,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6347,"M","15 Mosquitos",28,11.66,11.66,"Squirrel","Zika virus"
"IL.8",6311,"M","15 Mosquitos",5,11.66,11.66,"Squirrel","Zika virus"
