"cytokine","ID","sex","group","day","value","LOD","NHP","virus"
"IL.17",6401,"M","15 Mosquitos",4,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5045,"F","15 Mosquitos",3,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6401,"M","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6519,"M","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6242,"F","15 Mosquitos",8,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5910,"F","15 Mosquitos",8,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6541,"M","Control",7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6401,"M","15 Mosquitos",8,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6552,"M","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6242,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5910,"F","15 Mosquitos",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4872,"F","15 Mosquitos",3,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6401,"M","15 Mosquitos",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4516,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5910,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6519,"M","15 Mosquitos",7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6242,"F","15 Mosquitos",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6242,"F","15 Mosquitos",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6321,"M","Control",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6552,"M","15 Mosquitos",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6321,"M","Control",4,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5045,"F","15 Mosquitos",7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6363,"M","15 Mosquitos",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5045,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6541,"M","Control",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4516,"F","15 Mosquitos",7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5910,"F","15 Mosquitos",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6519,"M","15 Mosquitos",5,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6401,"M","15 Mosquitos",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6314,"M","15 Mosquitos",3,75.56,31.32,"Squirrel","Dengue virus"
"IL.17",6314,"M","15 Mosquitos",5,88.26,31.32,"Squirrel","Dengue virus"
"IL.17",4872,"F","15 Mosquitos",7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6321,"M","Control",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",5045,"F","15 Mosquitos",5,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6552,"M","15 Mosquitos",28,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4516,"F","15 Mosquitos",3,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4872,"F","15 Mosquitos",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6321,"M","Control",-7,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6519,"M","15 Mosquitos",1,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",4516,"F","15 Mosquitos",5,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6363,"M","15 Mosquitos",2,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6519,"M","15 Mosquitos",3,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6314,"M","15 Mosquitos",1,81.95,31.32,"Squirrel","Dengue virus"
"IL.17",4872,"F","15 Mosquitos",5,31.32,31.32,"Squirrel","Dengue virus"
"IL.17",6314,"M","15 Mosquitos",7,70.32,31.32,"Squirrel","Dengue virus"
"IL.17",6314,"M","15 Mosquitos",-7,75.16,31.32,"Squirrel","Dengue virus"
"IL.17",6541,"M","Control",3,31.32,31.32,"Squirrel","Dengue virus"
"IL.1B",6363,"M","15 Mosquitos",8,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4872,"F","15 Mosquitos",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6541,"M","Control",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6552,"M","15 Mosquitos",2,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6519,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6552,"M","15 Mosquitos",8,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6363,"M","15 Mosquitos",2,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4516,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6242,"F","15 Mosquitos",8,431.04,12.14,"Squirrel","Dengue virus"
"IL.1B",6242,"F","15 Mosquitos",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6242,"F","15 Mosquitos",2,266.24,12.14,"Squirrel","Dengue virus"
"IL.1B",6321,"M","Control",8,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5910,"F","15 Mosquitos",2,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6401,"M","15 Mosquitos",2,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5045,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5910,"F","15 Mosquitos",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6401,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6321,"M","Control",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6541,"M","Control",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5910,"F","15 Mosquitos",8,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4872,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6363,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6552,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6314,"M","15 Mosquitos",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6541,"M","Control",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6519,"M","15 Mosquitos",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6314,"M","15 Mosquitos",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4516,"F","15 Mosquitos",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6321,"M","Control",2,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6242,"F","15 Mosquitos",4,312.62,12.14,"Squirrel","Dengue virus"
"IL.1B",6242,"F","15 Mosquitos",-7,135.26,12.14,"Squirrel","Dengue virus"
"IL.1B",5045,"F","15 Mosquitos",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6363,"M","15 Mosquitos",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4516,"F","15 Mosquitos",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6519,"M","15 Mosquitos",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5045,"F","15 Mosquitos",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6401,"M","15 Mosquitos",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6314,"M","15 Mosquitos",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5910,"F","15 Mosquitos",4,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5910,"F","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6401,"M","15 Mosquitos",4,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4872,"F","15 Mosquitos",7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6552,"M","15 Mosquitos",28,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6541,"M","Control",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6321,"M","Control",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6363,"M","15 Mosquitos",4,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6401,"M","15 Mosquitos",8,12.26,12.14,"Squirrel","Dengue virus"
"IL.1B",4516,"F","15 Mosquitos",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4872,"F","15 Mosquitos",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6519,"M","15 Mosquitos",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6314,"M","15 Mosquitos",-7,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4516,"F","15 Mosquitos",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6552,"M","15 Mosquitos",4,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5045,"F","15 Mosquitos",5,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6321,"M","Control",4,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",5045,"F","15 Mosquitos",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6541,"M","Control",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6519,"M","15 Mosquitos",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",4872,"F","15 Mosquitos",3,12.14,12.14,"Squirrel","Dengue virus"
"IL.1B",6314,"M","15 Mosquitos",1,12.14,12.14,"Squirrel","Dengue virus"
"IL.2",6401,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6363,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6541,"M","Control",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5910,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6552,"M","15 Mosquitos",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6541,"M","Control",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6321,"M","Control",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6552,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6363,"M","15 Mosquitos",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4872,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6314,"M","15 Mosquitos",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4516,"F","15 Mosquitos",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6242,"F","15 Mosquitos",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6321,"M","Control",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6242,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6314,"M","15 Mosquitos",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5910,"F","15 Mosquitos",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6519,"M","15 Mosquitos",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5045,"F","15 Mosquitos",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6541,"M","Control",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6314,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6519,"M","15 Mosquitos",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5910,"F","15 Mosquitos",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4872,"F","15 Mosquitos",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6314,"M","15 Mosquitos",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6519,"M","15 Mosquitos",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6242,"F","15 Mosquitos",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5045,"F","15 Mosquitos",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6541,"M","Control",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4516,"F","15 Mosquitos",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4872,"F","15 Mosquitos",7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6519,"M","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5045,"F","15 Mosquitos",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4516,"F","15 Mosquitos",3,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6552,"M","15 Mosquitos",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5910,"F","15 Mosquitos",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6321,"M","Control",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5045,"F","15 Mosquitos",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6401,"M","15 Mosquitos",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4516,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4872,"F","15 Mosquitos",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6401,"M","15 Mosquitos",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6321,"M","Control",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6242,"F","15 Mosquitos",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6541,"M","Control",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6242,"F","15 Mosquitos",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6321,"M","Control",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4872,"F","15 Mosquitos",1,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6363,"M","15 Mosquitos",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5910,"F","15 Mosquitos",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",5045,"F","15 Mosquitos",-7,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6363,"M","15 Mosquitos",4,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6519,"M","15 Mosquitos",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6401,"M","15 Mosquitos",2,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6552,"M","15 Mosquitos",28,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6314,"M","15 Mosquitos",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",4516,"F","15 Mosquitos",5,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6401,"M","15 Mosquitos",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6552,"M","15 Mosquitos",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.2",6363,"M","15 Mosquitos",8,43.77,43.77,"Squirrel","Dengue virus"
"IL.4",5045,"F","15 Mosquitos",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4872,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4516,"F","15 Mosquitos",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6314,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6242,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6519,"M","15 Mosquitos",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6552,"M","15 Mosquitos",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4872,"F","15 Mosquitos",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6314,"M","15 Mosquitos",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6242,"F","15 Mosquitos",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6401,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6242,"F","15 Mosquitos",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6519,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5910,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6541,"M","Control",7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6552,"M","15 Mosquitos",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6363,"M","15 Mosquitos",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6541,"M","Control",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5910,"F","15 Mosquitos",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6363,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6401,"M","15 Mosquitos",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5910,"F","15 Mosquitos",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4516,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6541,"M","Control",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6552,"M","15 Mosquitos",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6321,"M","Control",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6321,"M","Control",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6552,"M","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6363,"M","15 Mosquitos",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5045,"F","15 Mosquitos",-7,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5910,"F","15 Mosquitos",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6242,"F","15 Mosquitos",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6541,"M","Control",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6314,"M","15 Mosquitos",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6321,"M","Control",28,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5045,"F","15 Mosquitos",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5910,"F","15 Mosquitos",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4516,"F","15 Mosquitos",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6314,"M","15 Mosquitos",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6519,"M","15 Mosquitos",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6242,"F","15 Mosquitos",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6401,"M","15 Mosquitos",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4872,"F","15 Mosquitos",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6519,"M","15 Mosquitos",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6541,"M","Control",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4516,"F","15 Mosquitos",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4872,"F","15 Mosquitos",5,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5045,"F","15 Mosquitos",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6321,"M","Control",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4516,"F","15 Mosquitos",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6363,"M","15 Mosquitos",4,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6321,"M","Control",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",5045,"F","15 Mosquitos",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6363,"M","15 Mosquitos",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6314,"M","15 Mosquitos",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6552,"M","15 Mosquitos",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6401,"M","15 Mosquitos",8,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",4872,"F","15 Mosquitos",1,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6519,"M","15 Mosquitos",3,38.97,38.97,"Squirrel","Dengue virus"
"IL.4",6401,"M","15 Mosquitos",2,38.97,38.97,"Squirrel","Dengue virus"
"IL.5",5045,"F","15 Mosquitos",3,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4872,"F","15 Mosquitos",3,9.93,6.39,"Squirrel","Dengue virus"
"IL.5",4872,"F","15 Mosquitos",1,7.62,6.39,"Squirrel","Dengue virus"
"IL.5",6541,"M","Control",5,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6314,"M","15 Mosquitos",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5045,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5045,"F","15 Mosquitos",1,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6541,"M","Control",1,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6401,"M","15 Mosquitos",28,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6363,"M","15 Mosquitos",2,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4516,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6519,"M","15 Mosquitos",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5910,"F","15 Mosquitos",28,12.27,6.39,"Squirrel","Dengue virus"
"IL.5",4516,"F","15 Mosquitos",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6519,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6242,"F","15 Mosquitos",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6552,"M","15 Mosquitos",2,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6242,"F","15 Mosquitos",28,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4872,"F","15 Mosquitos",-7,9.24,6.39,"Squirrel","Dengue virus"
"IL.5",4516,"F","15 Mosquitos",1,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5045,"F","15 Mosquitos",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6363,"M","15 Mosquitos",28,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5910,"F","15 Mosquitos",2,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5910,"F","15 Mosquitos",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6242,"F","15 Mosquitos",2,7.19,6.39,"Squirrel","Dengue virus"
"IL.5",6541,"M","Control",3,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6401,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6314,"M","15 Mosquitos",5,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6321,"M","Control",28,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4872,"F","15 Mosquitos",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6552,"M","15 Mosquitos",28,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6552,"M","15 Mosquitos",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6552,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6541,"M","Control",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6363,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6519,"M","15 Mosquitos",5,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4872,"F","15 Mosquitos",5,7.47,6.39,"Squirrel","Dengue virus"
"IL.5",5910,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6321,"M","Control",2,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6363,"M","15 Mosquitos",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6242,"F","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6321,"M","Control",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6321,"M","Control",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6314,"M","15 Mosquitos",-7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4516,"F","15 Mosquitos",5,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6519,"M","15 Mosquitos",3,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6242,"F","15 Mosquitos",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6314,"M","15 Mosquitos",1,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6321,"M","Control",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6314,"M","15 Mosquitos",3,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6552,"M","15 Mosquitos",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5910,"F","15 Mosquitos",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6541,"M","Control",7,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",5045,"F","15 Mosquitos",5,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",4516,"F","15 Mosquitos",3,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6401,"M","15 Mosquitos",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6519,"M","15 Mosquitos",1,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6401,"M","15 Mosquitos",2,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6363,"M","15 Mosquitos",4,6.39,6.39,"Squirrel","Dengue virus"
"IL.5",6401,"M","15 Mosquitos",8,6.39,6.39,"Squirrel","Dengue virus"
"IL.6",6401,"M","15 Mosquitos",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4872,"F","15 Mosquitos",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6363,"M","15 Mosquitos",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4516,"F","15 Mosquitos",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6363,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6541,"M","Control",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4516,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5910,"F","15 Mosquitos",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4872,"F","15 Mosquitos",5,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6321,"M","Control",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6242,"F","15 Mosquitos",28,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6401,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",5045,"F","15 Mosquitos",1,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6519,"M","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6242,"F","15 Mosquitos",4,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6363,"M","15 Mosquitos",8,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6541,"M","Control",5,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6552,"M","15 Mosquitos",2,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",4872,"F","15 Mosquitos",-7,7.71,7.71,"Squirrel","Dengue virus"
"IL.6",6314,"M","15 Mosquitos",5,7.71,7.71,"Squirrel","Dengue virus"
