"ID","group","day","cytokine","sex","value","LOD","fold_change_baseline","NHP","virus","perc_nk_cells","nb_nk_cells"
"FR423A","10 Mosquitos",5,"I.TAC","M",185.76,32.66,0.386540982583182,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"TGFbeta","M",74.61,3.3,0.83774983157422,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.2","M",43.77,43.77,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.8","M",13.94,11.68,1.19349315068493,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MIP.1a","M",49.25,28.54,1.11299435028249,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.12","M",553.41,112.39,0.588089646451229,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"EGF","M",66.38,3.41,0.741344650435559,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MCP.1","M",547.96,20.12,1.25907033386181,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"HGF","M",851.17,74.94,1.24841595775887,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"Eotaxin","M",274.14,2.64,1.24824697204262,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"GM.CSF","M",12.88,12.88,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MIP.1B","M",53.38,32.55,0.983963133640553,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"RANTES","M",4075.47,9.09,1.1852188984988,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IFN.g","M",23.08,14.44,1.20585161964472,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"G.CSF","M",149.41,113.59,0.859320181744982,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MDC","M",1393.05,286.83,0.956397264788268,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"VEGF","M",1.35,1.35,1,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IP.10","M",9.73,4.38,1.04736275565124,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"MIF","M",132.35,5.06,0.570547915678752,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",5,"IL.RA","M",233.24,55.74,0.932214228617106,"Cyno","Dengue virus",0.2,46
"FR423A","10 Mosquitos",6,"MIF","M",85.9,5.06,0.370306505151528,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"MCP.1","M",992.04,20.12,2.27945129937272,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"GM.CSF","M",12.88,12.88,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"MIP.1B","M",54.54,32.55,1.00534562211982,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"VEGF","M",1.35,1.35,1,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.8","M",16.41,11.68,1.40496575342466,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.2","M",43.77,43.77,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"RANTES","M",3617.55,9.09,1.05204764757545,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.12","M",536.36,112.39,0.569971201768275,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"EGF","M",42.5,3.41,0.474648201920929,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"Eotaxin","M",304.31,2.64,1.38562061743011,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.RA","M",600.08,55.74,2.39840127897682,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"G.CSF","M",164.64,113.59,0.946914361304423,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"HGF","M",890.83,74.94,1.30658550894691,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"MIP.1a","M",59.63,28.54,1.34757062146893,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IP.10","M",12.23,4.38,1.31646932185145,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"TGFbeta","M",76.79,3.3,0.862227711655064,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"I.TAC","M",446.82,32.66,0.929770897059742,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"MDC","M",1544.26,286.83,1.06021035865327,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",6,"IFN.g","M",27.76,14.44,1.4503657262278,"Cyno","Dengue virus",0.1,17
"FR423A","10 Mosquitos",7,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"GM.CSF","M",12.88,12.88,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MIF","M",144.91,5.06,0.624692848213131,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MIP.1B","M",52.03,32.55,0.959078341013825,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.RA","M",441.25,55.74,1.76358912869704,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"VEGF","M",1.35,1.35,1,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MCP.1","M",817.77,20.12,1.87902391948714,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"G.CSF","M",113.59,113.59,0.653304192787715,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.2","M",43.77,43.77,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.8","M",13.47,11.68,1.15325342465753,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"HGF","M",1273.57,74.94,1.86795247873277,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"TGFbeta","M",66.77,3.3,0.749719290366045,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"I.TAC","M",620.77,32.66,1.29173689576961,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IP.10","M",13.81,4.38,1.48654467168999,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"Eotaxin","M",291.4,2.64,1.32683726436572,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"RANTES","M",3922.51,9.09,1.14073541985354,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"EGF","M",48.37,3.41,0.540205494750949,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IFN.g","M",14.44,14.44,0.754440961337513,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.12","M",701.08,112.39,0.745013442717023,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MIP.1a","M",71.46,28.54,1.61491525423729,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"MDC","M",1321.16,286.83,0.907041247871698,"Cyno","Dengue virus",0.01,4
"FR423A","10 Mosquitos",7,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",0.01,4
"FR469A","1 Mosquito",-7,"EGF","M",153.46,3.41,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MIP.1B","M",207.64,32.55,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"I.TAC","M",171.47,32.66,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MIP.1a","M",56.41,28.54,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IP.10","M",12.1,4.38,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MCP.1","M",475.95,20.12,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"Eotaxin","M",221.02,2.64,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.12","M",2321.15,112.39,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IFN.g","M",273.89,14.44,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"G.CSF","M",206.16,113.59,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.8","M",126.69,11.68,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MDC","M",1399.43,286.83,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"RANTES","M",4088.04,9.09,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"HGF","M",988.55,74.94,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.RA","M",265.11,55.74,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"MIF","M",145.71,5.06,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"TGFbeta","M",251.98,3.3,1,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",-7,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",NA,NA
"FR469A","1 Mosquito",1,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MIP.1B","M",109.1,32.55,0.525428626468888,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"HGF","M",877.65,74.94,0.887815487329928,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MIP.1a","M",51.2,28.54,0.907640489274951,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"I.TAC","M",122.96,32.66,0.717093369102467,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"EGF","M",130.79,3.41,0.852274208262739,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IFN.g","M",178.72,14.44,0.652524736207967,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"RANTES","M",4514.99,9.09,1.10443880196867,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MCP.1","M",403.14,20.12,0.847021745981721,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.8","M",21.59,11.68,0.17041597600442,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.12","M",1798.79,112.39,0.77495637938091,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MIF","M",156.82,5.06,1.07624734060806,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IP.10","M",9.87,4.38,0.815702479338843,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"Eotaxin","M",198.72,2.64,0.899104153470274,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"MDC","M",1237.28,286.83,0.88413139635423,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"G.CSF","M",201.23,113.59,0.976086534730306,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.RA","M",264.68,55.74,0.998378031760401,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"TGFbeta","M",177.55,3.3,0.704619414239225,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",1,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",5,1490
"FR469A","1 Mosquito",2,"MIP.1B","M",39.57,32.55,0.190570217684454,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"EGF","M",16.53,3.41,0.107715365567575,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"Eotaxin","M",270.4,2.64,1.22341869514071,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"I.TAC","M",371.97,32.66,2.16930075231819,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"GM.CSF","M",47.25,12.88,3.66847826086956,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"G.CSF","M",157.89,113.59,0.765861466821886,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"MCP.1","M",467.89,20.12,0.983065448051266,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.12","M",1422.56,112.39,0.612868621157616,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"MDC","M",1270.15,286.83,0.907619530808972,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IFN.g","M",37,14.44,0.135090729855051,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"MIP.1a","M",55.01,28.54,0.975181705371388,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IP.10","M",6.38,4.38,0.527272727272727,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.8","M",11.68,11.68,0.092193543294656,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.RA","M",1164.7,55.74,4.39327071781525,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.2","M",298.17,43.77,6.81220013708019,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"HGF","M",723.12,74.94,0.731495624905164,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"RANTES","M",2608.54,9.09,0.638090625336347,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"MIF","M",1014.07,5.06,6.95950861299842,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"TGFbeta","M",79.97,3.3,0.317366457655369,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",2,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",6.2,1896
"FR469A","1 Mosquito",28,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MIP.1a","M",34.63,28.54,0.613898244992023,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MCP.1","M",349.77,20.12,0.734888118499842,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"RANTES","M",4181.97,9.09,1.02297678104911,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MIF","M",75.2,5.06,0.51609361059639,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MDC","M",1393.05,286.83,0.99544100097897,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.RA","M",198.03,55.74,0.746972954622609,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MIP.1B","M",76.06,32.55,0.366307069928723,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"G.CSF","M",176.38,113.59,0.855549088086923,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"HGF","M",489.1,74.94,0.49476505993627,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.8","M",89.63,11.68,0.707474938827058,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"EGF","M",61.22,3.41,0.398931317607194,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IFN.g","M",27.76,14.44,0.101354558399357,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"TGFbeta","M",89.3,3.3,0.354393205809985,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"I.TAC","M",155.99,32.66,0.909721817227503,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.12","M",1510.8,112.39,0.650884259957349,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IP.10","M",6.12,4.38,0.505785123966942,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"Eotaxin","M",256.74,2.64,1.16161433354448,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",28,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",15.3,4602
"FR469A","1 Mosquito",3,"MIP.1B","M",103,32.55,0.496050857252938,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"I.TAC","M",144.86,32.66,0.844812503644953,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"MDC","M",1341.67,286.83,0.958726052750048,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"G.CSF","M",202.87,113.59,0.984041521148622,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"MCP.1","M",428.3,20.12,0.89988444164303,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"MIP.1a","M",56.87,28.54,1.00815458252083,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.5","M",6.45,6.45,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"TGFbeta","M",160.06,3.3,0.635209143582824,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"EGF","M",105.21,3.41,0.685585820409227,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.1B","M",12.04,12.04,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.RA","M",245.89,55.74,0.927501791709102,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"MIF","M",215.45,5.06,1.47862192025256,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"MIG","M",24.23,24.23,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IFN.g","M",103.66,14.44,0.378473109642557,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"Eotaxin","M",243.02,2.64,1.09953850330287,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.17","M",30.96,30.96,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.4","M",38.96,38.96,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.10","M",13.57,13.57,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.2","M",43.77,43.77,1,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.12","M",1546.15,112.39,0.666113779807423,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.15","M",75.45,75.45,NA,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IP.10","M",8.99,4.38,0.74297520661157,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"RANTES","M",4450.18,9.09,1.08858523889199,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"HGF","M",811.16,74.94,0.820555358858935,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",3,"IL.8","M",123.81,11.68,0.977267345488989,"Cyno","Dengue virus",11,3592
"FR469A","1 Mosquito",4,"IL.8","M",23.66,11.68,0.186755071434209,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"Eotaxin","M",174.93,2.64,0.79146683558049,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"MCP.1","M",373.15,20.12,0.784010925517386,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"IL.12","M",1767.69,112.39,0.761557848480279,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"GM.CSF","M",12.88,12.88,1,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"VEGF","M",1.35,1.35,NA,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"IP.10","M",6.63,4.38,0.547933884297521,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"MIP.1B","M",75.49,32.55,0.363561934116741,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"TNF.alpha","M",14.2,14.2,NA,"Cyno","Dengue virus",7.2,2161
"FR469A","1 Mosquito",4,"IL.6","M",7.71,7.71,NA,"Cyno","Dengue virus",7.2,2161
